Index,StartTime,EndTime,EndTimeOverlap,LBint,UBint,GAPint,NrSchedulesGenerated,NrUnassignedTrips,NrVehiclesRotation,MSecondsTotal,MSecondsMP,MSecondsPP,PPNetworkConstructionTime,PPNRSegments,MSecondsFilterMPVars,MSecondsFilterPPNodes,BranchingDepth,BranchingSize,Algorithm
0,2024-05-01 00:00:00+0000,2024-05-01 06:00:00+0000,2024-05-02 00:00:00+0000,109162,109271,0.00100034,4294967295,4,4,49,1,4,0,4,0,0,1,3,Trunc. CG -> Branch-and-Price (Best-First)
1,2024-05-01 06:00:00+0000,2024-05-01 12:00:00+0000,2024-05-02 06:00:00+0000,31799.4,31997,0.00617645,4294967295,0,5,57,7,1,0,4,0,0,1,4,Trunc. CG -> Branch-and-Price (Best-First)
2,2024-05-01 12:00:00+0000,2024-05-01 18:00:00+0000,2024-05-02 12:00:00+0000,46547.2,46547.2,0,4294967295,1,4,4,0,0,0,4,0,0,0,1,Root-Solved
3,2024-05-01 18:00:00+0000,2024-05-02 00:00:00+0000,2024-05-02 18:00:00+0000,47792.8,47792.8,0,4294967295,1,4,6,0,0,0,4,0,0,0,1,Root-Solved
4,2024-05-02 00:00:00+0000,2024-05-02 06:00:00+0000,2024-05-03 00:00:00+0000,50047.7,50047.7,2.90761e-16,4294967295,1,4,9,0,0,0,4,0,0,0,1,Root-Solved
5,2024-05-02 06:00:00+0000,2024-05-02 12:00:00+0000,2024-05-03 06:00:00+0000,31992.4,32247.6,0.00791339,4294967295,0,5,83,4,2,0,4,0,0,2,6,Trunc. CG -> Branch-and-Price (Best-First)
6,2024-05-02 12:00:00+0000,2024-05-02 18:00:00+0000,2024-05-03 12:00:00+0000,48120.7,48120.7,0,4294967295,1,4,9,0,0,0,4,0,0,0,1,Root-Solved
7,2024-05-02 18:00:00+0000,2024-05-03 00:00:00+0000,2024-05-03 18:00:00+0000,50930.9,50930.9,0,4294967295,1,4,9,0,0,0,4,0,0,0,1,Root-Solved
8,2024-05-03 00:00:00+0000,2024-05-03 06:00:00+0000,2024-05-04 00:00:00+0000,52710.6,52973.8,0.00496905,4294967295,1,4,46,2,0,0,4,0,0,1,3,Trunc. CG -> Branch-and-Price (Best-First)
9,2024-05-03 06:00:00+0000,2024-05-03 12:00:00+0000,2024-05-04 06:00:00+0000,33329.6,33438.8,0.00326758,4294967295,0,5,174,36,5,0,4,0,0,3,7,Trunc. CG -> Branch-and-Price (Best-First)
10,2024-05-03 12:00:00+0000,2024-05-03 18:00:00+0000,2024-05-04 12:00:00+0000,48025.7,48025.7,0,4294967295,1,4,11,0,3,0,4,0,0,0,1,Root-Solved
11,2024-05-03 18:00:00+0000,2024-05-04 00:00:00+0000,2024-05-04 12:00:00+0000,41429.9,41429.9,0,4294967295,1,3,3,0,0,0,4,0,0,0,1,Root-Solved
12,2024-05-04 00:00:00+0000,2024-05-04 06:00:00+0000,2024-05-04 12:00:00+0000,38836.3,38836.3,0,4294967295,1,3,1,0,0,0,4,0,0,0,1,Root-Solved
13,2024-05-04 06:00:00+0000,2024-05-04 12:00:00+0000,2024-05-04 12:00:00+0000,37083.3,37083.3,0,4294967295,1,3,1,0,0,0,4,0,0,0,1,Root-Solved
