IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
0,1,0,-1.79769e+308,720000,2.4968e+302,1,-1.79769e+308,720000,2.4968e+302,1,0,0,0,50,46,0,0,0,0,,,,,,,,,,
0,1,1,-333050,421096,1.79091,1,-333050,421096,1.79091,0,1,0,0,50,169,123,0,42,108,,,,,,,,,,
0,1,2,-162942,273159,1.59651,1,-162942,273159,1.59651,0,1,0,0,50,251,82,0,44,114,,,,,,,,,,
0,1,3,-162942,121215,2.34424,1,-162942,121215,2.34424,0,1,0,0,50,345,94,0,45,117,,,,,,,,,,
0,1,4,-110054,116752,1.94263,1,-110054,116752,1.94263,1,1,0,0,50,471,126,0,53,141,,,,,,,,,,
0,1,5,-110054,116752,1.94263,0,-110054,116752,1.94263,0,2,0,0,50,649,178,0,65,177,,,,,,,,,,
0,1,6,-110054,116658,1.94339,0,-110054,116752,1.94263,0,0,0,0,50,780,131,0,57,153,,,,,,,,,,
0,1,7,-110054,116612,1.94376,0,-110054,116752,1.94263,0,0,0,0,50,903,123,0,58,156,,,,,,,,,,
0,1,8,-98112,116300,1.84361,0,-98112,116752,1.84035,1,0,0,0,50,1019,116,0,57,153,,,,,,,,,,
0,1,9,114322,115913,0.0137324,1,114322,115913,0.0137324,1,0,0,0,50,1029,10,0,68,186,,,,,,,,,,
0,1,10,115419,115909,0.0042251,1,115419,115909,0.0042251,0,1,0,0,50,1043,14,0,71,195,,,,,,,,,,
0,1,11,115530,115909,0.00326324,0,115530,115909,0.00326324,0,1,0,0,50,1054,11,0,82,228,,,,,,,,,,
0,1,12,115889,115909,0.00017255,0,115889,115909,0.00017255,0,0,0,0,50,1056,2,0,71,195,,,,,,,,,,
0,1,13,115909,115909,0,0,115909,115909,0,0,1,0,0,50,1056,0,0,76,210,,,,,,,,,,
1,1,0,-1.79769e+308,720000,2.4968e+302,1,-1.79769e+308,720000,2.4968e+302,0,0,0,0,49,46,0,0,0,0,,,,,,,,,,
1,1,1,-1.79769e+308,171072,1.05084e+303,0,-1.79769e+308,720000,2.4968e+302,0,0,0,0,49,217,171,0,40,102,,,,,,,,,,
1,1,2,-1.79769e+308,39573.4,4.54268e+303,0,-1.79769e+308,720000,2.4968e+302,1,0,0,0,49,448,231,0,45,117,,,,,,,,,,
1,1,3,-195484,38177.9,6.12036,1,-195484,38177.9,6.12036,0,0,0,0,49,631,183,0,50,132,,,,,,,,,,
1,1,4,34354.6,38025,0.0965265,0,34354.6,38177.9,0.100145,1,0,0,0,49,679,48,0,43,111,,,,,,,,,,
1,1,5,37457,37940.9,0.0127532,0,37457,38177.9,0.0188821,0,0,0,0,49,687,8,0,44,114,,,,,,,,,,
