Id,StartTime,EndTime,MaintenanceLocationID,VehicleId
0,2024-04-30 06:00:00+00:00,2024-04-30 08:40:00+00:00,2,
1,2024-04-30 06:47:00+00:00,2024-04-30 09:27:00+00:00,2,
2,2024-04-30 07:34:00+00:00,2024-04-30 10:14:00+00:00,2,
3,2024-04-30 08:21:00+00:00,2024-04-30 11:01:00+00:00,2,
4,2024-04-30 09:08:00+00:00,2024-04-30 11:48:00+00:00,2,
5,2024-04-30 09:55:00+00:00,2024-04-30 12:35:00+00:00,2,
6,2024-04-30 10:42:00+00:00,2024-04-30 13:22:00+00:00,2,
7,2024-04-30 11:29:00+00:00,2024-04-30 14:09:00+00:00,2,
8,2024-04-30 12:16:00+00:00,2024-04-30 14:56:00+00:00,2,
9,2024-04-30 13:03:00+00:00,2024-04-30 15:43:00+00:00,2,
10,2024-04-30 13:50:00+00:00,2024-04-30 16:30:00+00:00,2,
11,2024-04-30 14:37:00+00:00,2024-04-30 17:17:00+00:00,2,
12,2024-04-30 15:24:00+00:00,2024-04-30 18:04:00+00:00,2,
13,2024-04-30 16:11:00+00:00,2024-04-30 18:51:00+00:00,2,
14,2024-04-30 16:58:00+00:00,2024-04-30 19:38:00+00:00,2,
15,2024-04-30 17:45:00+00:00,2024-04-30 20:25:00+00:00,2,
16,2024-04-30 18:32:00+00:00,2024-04-30 21:12:00+00:00,2,
17,2024-05-01 06:00:00+00:00,2024-05-01 08:40:00+00:00,2,
18,2024-05-01 06:47:00+00:00,2024-05-01 09:27:00+00:00,2,
19,2024-05-01 07:34:00+00:00,2024-05-01 10:14:00+00:00,2,
20,2024-05-01 08:21:00+00:00,2024-05-01 11:01:00+00:00,2,
21,2024-05-01 09:08:00+00:00,2024-05-01 11:48:00+00:00,2,
22,2024-05-01 09:55:00+00:00,2024-05-01 12:35:00+00:00,2,
23,2024-05-01 10:42:00+00:00,2024-05-01 13:22:00+00:00,2,
24,2024-05-01 11:29:00+00:00,2024-05-01 14:09:00+00:00,2,
25,2024-05-01 12:16:00+00:00,2024-05-01 14:56:00+00:00,2,
26,2024-05-01 13:03:00+00:00,2024-05-01 15:43:00+00:00,2,
27,2024-05-01 13:50:00+00:00,2024-05-01 16:30:00+00:00,2,
28,2024-05-01 14:37:00+00:00,2024-05-01 17:17:00+00:00,2,
29,2024-05-01 15:24:00+00:00,2024-05-01 18:04:00+00:00,2,
30,2024-05-01 16:11:00+00:00,2024-05-01 18:51:00+00:00,2,
31,2024-05-01 16:58:00+00:00,2024-05-01 19:38:00+00:00,2,
32,2024-05-01 17:45:00+00:00,2024-05-01 20:25:00+00:00,2,
33,2024-05-01 18:32:00+00:00,2024-05-01 21:12:00+00:00,2,
34,2024-05-02 06:00:00+00:00,2024-05-02 08:40:00+00:00,2,
35,2024-05-02 06:47:00+00:00,2024-05-02 09:27:00+00:00,2,
36,2024-05-02 07:34:00+00:00,2024-05-02 10:14:00+00:00,2,
37,2024-05-02 08:21:00+00:00,2024-05-02 11:01:00+00:00,2,
38,2024-05-02 09:08:00+00:00,2024-05-02 11:48:00+00:00,2,
39,2024-05-02 09:55:00+00:00,2024-05-02 12:35:00+00:00,2,
40,2024-05-02 10:42:00+00:00,2024-05-02 13:22:00+00:00,2,
41,2024-05-02 11:29:00+00:00,2024-05-02 14:09:00+00:00,2,
42,2024-05-02 12:16:00+00:00,2024-05-02 14:56:00+00:00,2,
43,2024-05-02 13:03:00+00:00,2024-05-02 15:43:00+00:00,2,
44,2024-05-02 13:50:00+00:00,2024-05-02 16:30:00+00:00,2,
45,2024-05-02 14:37:00+00:00,2024-05-02 17:17:00+00:00,2,
46,2024-05-02 15:24:00+00:00,2024-05-02 18:04:00+00:00,2,
47,2024-05-02 16:11:00+00:00,2024-05-02 18:51:00+00:00,2,
48,2024-05-02 16:58:00+00:00,2024-05-02 19:38:00+00:00,2,
49,2024-05-02 17:45:00+00:00,2024-05-02 20:25:00+00:00,2,
50,2024-05-02 18:32:00+00:00,2024-05-02 21:12:00+00:00,2,
51,2024-05-03 06:00:00+00:00,2024-05-03 08:40:00+00:00,2,
52,2024-05-03 06:47:00+00:00,2024-05-03 09:27:00+00:00,2,
53,2024-05-03 07:34:00+00:00,2024-05-03 10:14:00+00:00,2,
54,2024-05-03 08:21:00+00:00,2024-05-03 11:01:00+00:00,2,
55,2024-05-03 09:08:00+00:00,2024-05-03 11:48:00+00:00,2,
56,2024-05-03 09:55:00+00:00,2024-05-03 12:35:00+00:00,2,
57,2024-05-03 10:42:00+00:00,2024-05-03 13:22:00+00:00,2,
58,2024-05-03 11:29:00+00:00,2024-05-03 14:09:00+00:00,2,
59,2024-05-03 12:16:00+00:00,2024-05-03 14:56:00+00:00,2,
60,2024-05-03 13:03:00+00:00,2024-05-03 15:43:00+00:00,2,
61,2024-05-03 13:50:00+00:00,2024-05-03 16:30:00+00:00,2,
62,2024-05-03 14:37:00+00:00,2024-05-03 17:17:00+00:00,2,
63,2024-05-03 15:24:00+00:00,2024-05-03 18:04:00+00:00,2,
64,2024-05-03 16:11:00+00:00,2024-05-03 18:51:00+00:00,2,
65,2024-05-03 16:58:00+00:00,2024-05-03 19:38:00+00:00,2,
66,2024-05-03 17:45:00+00:00,2024-05-03 20:25:00+00:00,2,
67,2024-05-03 18:32:00+00:00,2024-05-03 21:12:00+00:00,2,
68,2024-05-04 06:00:00+00:00,2024-05-04 08:40:00+00:00,2,
69,2024-05-04 06:47:00+00:00,2024-05-04 09:27:00+00:00,2,
70,2024-05-04 07:34:00+00:00,2024-05-04 10:14:00+00:00,2,
71,2024-05-04 08:21:00+00:00,2024-05-04 11:01:00+00:00,2,
72,2024-05-04 09:08:00+00:00,2024-05-04 11:48:00+00:00,2,
73,2024-05-04 09:55:00+00:00,2024-05-04 12:35:00+00:00,2,
74,2024-05-04 10:42:00+00:00,2024-05-04 13:22:00+00:00,2,
75,2024-05-04 11:29:00+00:00,2024-05-04 14:09:00+00:00,2,
76,2024-05-04 12:16:00+00:00,2024-05-04 14:56:00+00:00,2,
77,2024-05-04 13:03:00+00:00,2024-05-04 15:43:00+00:00,2,
78,2024-05-04 13:50:00+00:00,2024-05-04 16:30:00+00:00,2,
79,2024-05-04 14:37:00+00:00,2024-05-04 17:17:00+00:00,2,
80,2024-05-04 15:24:00+00:00,2024-05-04 18:04:00+00:00,2,
81,2024-05-04 16:11:00+00:00,2024-05-04 18:51:00+00:00,2,
82,2024-05-04 16:58:00+00:00,2024-05-04 19:38:00+00:00,2,
83,2024-05-04 17:45:00+00:00,2024-05-04 20:25:00+00:00,2,
84,2024-05-04 18:32:00+00:00,2024-05-04 21:12:00+00:00,2,
85,2024-05-05 06:00:00+00:00,2024-05-05 08:40:00+00:00,2,
86,2024-05-05 06:47:00+00:00,2024-05-05 09:27:00+00:00,2,
87,2024-05-05 07:34:00+00:00,2024-05-05 10:14:00+00:00,2,
88,2024-05-05 08:21:00+00:00,2024-05-05 11:01:00+00:00,2,
89,2024-05-05 09:08:00+00:00,2024-05-05 11:48:00+00:00,2,
90,2024-05-05 09:55:00+00:00,2024-05-05 12:35:00+00:00,2,
91,2024-05-05 10:42:00+00:00,2024-05-05 13:22:00+00:00,2,
92,2024-05-05 11:29:00+00:00,2024-05-05 14:09:00+00:00,2,
93,2024-05-05 12:16:00+00:00,2024-05-05 14:56:00+00:00,2,
94,2024-05-05 13:03:00+00:00,2024-05-05 15:43:00+00:00,2,
95,2024-05-05 13:50:00+00:00,2024-05-05 16:30:00+00:00,2,
96,2024-05-05 14:37:00+00:00,2024-05-05 17:17:00+00:00,2,
97,2024-05-05 15:24:00+00:00,2024-05-05 18:04:00+00:00,2,
98,2024-05-05 16:11:00+00:00,2024-05-05 18:51:00+00:00,2,
99,2024-05-05 16:58:00+00:00,2024-05-05 19:38:00+00:00,2,
100,2024-05-05 17:45:00+00:00,2024-05-05 20:25:00+00:00,2,
101,2024-05-05 18:32:00+00:00,2024-05-05 21:12:00+00:00,2,
102,2024-05-06 06:00:00+00:00,2024-05-06 08:40:00+00:00,2,
103,2024-05-06 06:47:00+00:00,2024-05-06 09:27:00+00:00,2,
104,2024-05-06 07:34:00+00:00,2024-05-06 10:14:00+00:00,2,
105,2024-05-06 08:21:00+00:00,2024-05-06 11:01:00+00:00,2,
106,2024-05-06 09:08:00+00:00,2024-05-06 11:48:00+00:00,2,
107,2024-05-06 09:55:00+00:00,2024-05-06 12:35:00+00:00,2,
108,2024-05-06 10:42:00+00:00,2024-05-06 13:22:00+00:00,2,
109,2024-05-06 11:29:00+00:00,2024-05-06 14:09:00+00:00,2,
110,2024-05-06 12:16:00+00:00,2024-05-06 14:56:00+00:00,2,
111,2024-05-06 13:03:00+00:00,2024-05-06 15:43:00+00:00,2,
112,2024-05-06 13:50:00+00:00,2024-05-06 16:30:00+00:00,2,
113,2024-05-06 14:37:00+00:00,2024-05-06 17:17:00+00:00,2,
114,2024-05-06 15:24:00+00:00,2024-05-06 18:04:00+00:00,2,
115,2024-05-06 16:11:00+00:00,2024-05-06 18:51:00+00:00,2,
116,2024-05-06 16:58:00+00:00,2024-05-06 19:38:00+00:00,2,
117,2024-05-06 17:45:00+00:00,2024-05-06 20:25:00+00:00,2,
118,2024-05-06 18:32:00+00:00,2024-05-06 21:12:00+00:00,2,
119,2024-05-07 06:00:00+00:00,2024-05-07 08:40:00+00:00,2,
120,2024-05-07 06:47:00+00:00,2024-05-07 09:27:00+00:00,2,
121,2024-05-07 07:34:00+00:00,2024-05-07 10:14:00+00:00,2,
122,2024-05-07 08:21:00+00:00,2024-05-07 11:01:00+00:00,2,
123,2024-05-07 09:08:00+00:00,2024-05-07 11:48:00+00:00,2,
124,2024-05-07 09:55:00+00:00,2024-05-07 12:35:00+00:00,2,
125,2024-05-07 10:42:00+00:00,2024-05-07 13:22:00+00:00,2,
126,2024-05-07 11:29:00+00:00,2024-05-07 14:09:00+00:00,2,
127,2024-05-07 12:16:00+00:00,2024-05-07 14:56:00+00:00,2,
128,2024-05-07 13:03:00+00:00,2024-05-07 15:43:00+00:00,2,
129,2024-05-07 13:50:00+00:00,2024-05-07 16:30:00+00:00,2,
130,2024-05-07 14:37:00+00:00,2024-05-07 17:17:00+00:00,2,
