Id,StartTime,EndTime,MaintenanceLocationID,VehicleId
0,2024-04-30 06:00:00+00:00,2024-04-30 08:40:00+00:00,2,
1,2024-04-30 06:25:00+00:00,2024-04-30 09:05:00+00:00,2,
2,2024-04-30 06:50:00+00:00,2024-04-30 09:30:00+00:00,2,
3,2024-04-30 07:15:00+00:00,2024-04-30 09:55:00+00:00,2,
4,2024-04-30 07:40:00+00:00,2024-04-30 10:20:00+00:00,2,
5,2024-04-30 08:05:00+00:00,2024-04-30 10:45:00+00:00,2,
6,2024-04-30 08:30:00+00:00,2024-04-30 11:10:00+00:00,2,
7,2024-04-30 08:55:00+00:00,2024-04-30 11:35:00+00:00,2,
8,2024-04-30 09:20:00+00:00,2024-04-30 12:00:00+00:00,2,
9,2024-04-30 09:45:00+00:00,2024-04-30 12:25:00+00:00,2,
10,2024-04-30 10:10:00+00:00,2024-04-30 12:50:00+00:00,2,
11,2024-04-30 10:35:00+00:00,2024-04-30 13:15:00+00:00,2,
12,2024-04-30 11:00:00+00:00,2024-04-30 13:40:00+00:00,2,
13,2024-04-30 11:25:00+00:00,2024-04-30 14:05:00+00:00,2,
14,2024-04-30 11:50:00+00:00,2024-04-30 14:30:00+00:00,2,
15,2024-04-30 12:15:00+00:00,2024-04-30 14:55:00+00:00,2,
16,2024-04-30 12:40:00+00:00,2024-04-30 15:20:00+00:00,2,
17,2024-04-30 13:05:00+00:00,2024-04-30 15:45:00+00:00,2,
18,2024-04-30 13:30:00+00:00,2024-04-30 16:10:00+00:00,2,
19,2024-04-30 13:55:00+00:00,2024-04-30 16:35:00+00:00,2,
20,2024-04-30 14:20:00+00:00,2024-04-30 17:00:00+00:00,2,
21,2024-04-30 14:45:00+00:00,2024-04-30 17:25:00+00:00,2,
22,2024-04-30 15:10:00+00:00,2024-04-30 17:50:00+00:00,2,
23,2024-04-30 15:35:00+00:00,2024-04-30 18:15:00+00:00,2,
24,2024-04-30 16:00:00+00:00,2024-04-30 18:40:00+00:00,2,
25,2024-04-30 16:25:00+00:00,2024-04-30 19:05:00+00:00,2,
26,2024-04-30 16:50:00+00:00,2024-04-30 19:30:00+00:00,2,
27,2024-04-30 17:15:00+00:00,2024-04-30 19:55:00+00:00,2,
28,2024-04-30 17:40:00+00:00,2024-04-30 20:20:00+00:00,2,
29,2024-04-30 18:05:00+00:00,2024-04-30 20:45:00+00:00,2,
30,2024-04-30 18:30:00+00:00,2024-04-30 21:10:00+00:00,2,
31,2024-05-01 06:00:00+00:00,2024-05-01 08:40:00+00:00,2,
32,2024-05-01 06:25:00+00:00,2024-05-01 09:05:00+00:00,2,
33,2024-05-01 06:50:00+00:00,2024-05-01 09:30:00+00:00,2,
34,2024-05-01 07:15:00+00:00,2024-05-01 09:55:00+00:00,2,
35,2024-05-01 07:40:00+00:00,2024-05-01 10:20:00+00:00,2,
36,2024-05-01 08:05:00+00:00,2024-05-01 10:45:00+00:00,2,
37,2024-05-01 08:30:00+00:00,2024-05-01 11:10:00+00:00,2,
38,2024-05-01 08:55:00+00:00,2024-05-01 11:35:00+00:00,2,
39,2024-05-01 09:20:00+00:00,2024-05-01 12:00:00+00:00,2,
40,2024-05-01 09:45:00+00:00,2024-05-01 12:25:00+00:00,2,
41,2024-05-01 10:10:00+00:00,2024-05-01 12:50:00+00:00,2,
42,2024-05-01 10:35:00+00:00,2024-05-01 13:15:00+00:00,2,
43,2024-05-01 11:00:00+00:00,2024-05-01 13:40:00+00:00,2,
44,2024-05-01 11:25:00+00:00,2024-05-01 14:05:00+00:00,2,
