IndexPlanningHorizon,IndexBranchingNode,Iteration,LBfrac,UBfrac,GAPfrac,IntFound,LBint,UBint,GAPint,MSecondsMP,MSecondsPP,MSecondsAUXCG,MSecondsStrongBranching,MPSizeConstraints,MPSizeVariables,ColumnsAdded,PPNetworkConstructionTime,PPNetworkSizeNodes,PPNetworkSizeArcs,LazyConstraintAdded,BranchType,IndexParentBranchingNode,MSecondsFilterMPVars,MSecondsFilterPPNodes,VehicleID,TripID,MaintenanceID,FracValue,BranchValue
0,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,1,0,0,0,40,37,0,0,0,0,,,,,,,,,,
0,1,1,-216535,332649,1.65094,1,-216535,332649,1.65094,0,0,0,0,40,96,59,0,32,95,,,,,,,,,,
0,1,2,-216535,146008,2.48303,1,-216535,146008,2.48303,0,0,0,0,40,147,51,0,33,138,,,,,,,,,,
0,1,3,-76877.3,109435,1.70249,1,-76877.3,109435,1.70249,0,0,0,0,40,237,90,0,37,165,,,,,,,,,,
0,1,4,-65824.6,109435,1.6015,0,-65824.6,109435,1.6015,0,0,0,0,40,265,28,0,41,163,,,,,,,,,,
0,1,5,-61939,109435,1.56599,0,-61939,109435,1.56599,0,0,0,0,40,294,29,0,47,201,,,,,,,,,,
0,1,6,107747,109220,0.0134859,0,107747,109435,0.0154204,0,0,0,0,40,307,13,0,40,178,,,,,,,,,,
0,1,7,108613,109163,0.00504472,0,108613,109435,0.00751496,0,0,0,0,40,309,2,0,40,188,,,,,,,,,,
0,1,8,108865,109162,0.00272459,0,108865,109435,0.00521144,0,0,0,0,40,311,2,0,40,188,,,,,,,,,,
0,1,9,109157,109162,4.36049e-05,0,109157,109435,0.00253714,0,0,0,0,40,314,3,0,42,195,,,,,,,,,,
0,1,10,109162,109162,0,0,109162,109435,0.00249365,0,0,0,0,40,314,0,0,40,188,,,,,,,,,,
0,1,,,,,,,,,,,,,,,,,,,,Trunc. CG,4294967295,0,0,,,,1.79769e+308,1.79769e+308
0,2,,,,,,,,,,,,,,,,,,,,VEHICLE_TRIP,1,0,0,,,,0.75,1
0,2,4294967295,-1.79769e+308,1.79769e+308,inf,0,0,1.79769e+308,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
0,2,0,109162,109390,0.00208759,0,109162,109435,0.00249365,0,0,0,0,40,314,0,0,40,188,,,,,,,,,,
0,2,1,109162,109271,0.00100034,1,109162,109271,0.00100034,0,0,0,0,40,327,13,0,40,174,,,,,,,,,,
0,1,,,,,,,,,,,,,,,,,,,,Branch-and-Price (Depth-First),4294967295,0,0,,,,1.79769e+308,1.79769e+308
0,3,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.25,4
0,3,0,109162,109271,0.00100034,0,109162,109271,0.00100034,0,0,0,0,40,327,0,0,40,174,,,,,,,,,,
0,3,1,109271,109271,0,0,109162,109271,0.00100034,0,0,0,0,40,327,0,0,40,188,,,,,,,,,,
0,4,,,,,,,,,,,,,,,,,,,,TOTAL_VEHICLES,1,0,0,,,,4.25,5
0,4,0,109162,110602,0.0130169,0,109162,109271,0.00100034,0,0,0,0,40,327,0,0,40,188,,,,,,,,,,
0,4,1,110145,110551,0.00367253,0,109162,109271,0.00100034,0,0,0,0,40,333,6,0,37,181,,,,,,,,,,
1,1,0,-1.79769e+308,560000,3.21017e+302,1,-1.79769e+308,560000,3.21017e+302,0,0,0,0,40,37,0,0,0,0,,,,,,,,,,
1,1,1,-226127,110728,3.04218,1,-226127,110728,3.04218,0,0,0,0,40,90,53,0,33,95,,,,,,,,,,
1,1,2,-226127,35620.1,7.34828,1,-226127,35620.1,7.34828,0,0,0,0,40,159,69,0,37,141,,,,,,,,,,
1,1,3,-226127,32477.6,7.96253,0,-226127,35620.1,7.34828,0,0,0,0,40,293,134,0,44,196,,,,,,,,,,
1,1,4,-156992,31673.7,5.95655,0,-156992,35620.1,5.40741,0,0,0,0,40,332,39,0,40,183,,,,,,,,,,
1,1,5,29298.6,31418.6,0.0674774,0,29298.6,35620.1,0.177472,0,0,0,0,40,347,15,0,38,160,,,,,,,,,,
