Index,StartTime,EndTime,EndTimeOverlap,LBint,UBint,GAPint,NrSchedulesGenerated,NrUnassignedTrips,NrVehiclesRotation,MSecondsTotal,MSecondsMP,MSecondsPP,PPNetworkConstructionTime,PPNRSegments,MSecondsFilterMPVars,MSecondsFilterPPNodes,BranchingDepth,BranchingSize,Algorithm
0,2024-05-01 00:00:00+0000,2024-05-01 06:00:00+0000,2024-05-02 00:00:00+0000,109162,109271,0.00100034,4294967295,4,4,40,1,1,0,4,0,0,1,3,Trunc. CG -> Branch-and-Price (Best-First)
1,2024-05-01 06:00:00+0000,2024-05-01 12:00:00+0000,2024-05-02 06:00:00+0000,31879.6,32102.4,0.00694091,4294967295,0,5,36,0,0,0,4,0,0,1,4,Trunc. CG -> Branch-and-Price (Best-First)
2,2024-05-01 12:00:00+0000,2024-05-01 18:00:00+0000,2024-05-02 12:00:00+0000,46552.9,46552.9,0,4294967295,1,4,5,0,0,0,4,0,0,0,1,Root-Solved
3,2024-05-01 18:00:00+0000,2024-05-02 00:00:00+0000,2024-05-02 18:00:00+0000,47794.3,47794.3,0,4294967295,1,4,4,0,0,0,4,0,0,0,1,Root-Solved
4,2024-05-02 00:00:00+0000,2024-05-02 06:00:00+0000,2024-05-03 00:00:00+0000,50047.7,50047.7,0,4294967295,1,4,4,0,0,0,4,0,0,0,1,Root-Solved
5,2024-05-02 06:00:00+0000,2024-05-02 12:00:00+0000,2024-05-03 06:00:00+0000,32121.6,32247.7,0.00390949,4294967295,0,5,49,0,0,0,4,0,0,2,5,Trunc. CG -> Branch-and-Price (Best-First)
6,2024-05-02 12:00:00+0000,2024-05-02 18:00:00+0000,2024-05-03 12:00:00+0000,48120.7,48120.7,0,4294967295,1,4,5,0,0,0,4,0,0,0,1,Root-Solved
7,2024-05-02 18:00:00+0000,2024-05-03 00:00:00+0000,2024-05-03 18:00:00+0000,50930.9,50930.9,0,4294967295,1,4,8,0,0,0,4,0,0,0,1,Root-Solved
8,2024-05-03 00:00:00+0000,2024-05-03 06:00:00+0000,2024-05-04 00:00:00+0000,52705.3,52973.8,0.00506805,4294967295,1,4,50,7,0,0,4,0,0,1,3,Trunc. CG -> Branch-and-Price (Best-First)
9,2024-05-03 06:00:00+0000,2024-05-03 12:00:00+0000,2024-05-04 06:00:00+0000,33187.5,33438.8,0.00751724,4294967295,0,5,177,8,0,0,4,0,0,4,14,Trunc. CG -> Branch-and-Price (Best-First)
10,2024-05-03 12:00:00+0000,2024-05-03 18:00:00+0000,2024-05-04 12:00:00+0000,47944.8,47944.8,0,4294967295,1,4,4,0,0,0,4,0,0,0,1,Root-Solved
11,2024-05-03 18:00:00+0000,2024-05-04 00:00:00+0000,2024-05-04 12:00:00+0000,45227.6,45227.6,0,4294967295,1,4,2,0,0,0,4,0,0,0,1,Root-Solved
12,2024-05-04 00:00:00+0000,2024-05-04 06:00:00+0000,2024-05-04 12:00:00+0000,38836.3,38836.3,0,4294967295,1,3,1,0,0,0,4,0,0,0,1,Root-Solved
13,2024-05-04 06:00:00+0000,2024-05-04 12:00:00+0000,2024-05-04 12:00:00+0000,37083.3,37083.3,0,4294967295,1,3,0,0,0,0,4,0,0,0,1,Root-Solved
