Id,StartTime,EndTime,MaintenanceLocationID,VehicleId
0,2024-04-30 06:00:00+00:00,2024-04-30 08:40:00+00:00,2,
1,2024-04-30 08:40:00+00:00,2024-04-30 11:20:00+00:00,2,
2,2024-04-30 11:20:00+00:00,2024-04-30 14:00:00+00:00,2,
3,2024-04-30 14:00:00+00:00,2024-04-30 16:40:00+00:00,2,
4,2024-04-30 16:40:00+00:00,2024-04-30 19:20:00+00:00,2,
5,2024-05-01 06:00:00+00:00,2024-05-01 08:40:00+00:00,2,
6,2024-05-01 08:40:00+00:00,2024-05-01 11:20:00+00:00,2,
7,2024-05-01 11:20:00+00:00,2024-05-01 14:00:00+00:00,2,
8,2024-05-01 14:00:00+00:00,2024-05-01 16:40:00+00:00,2,
9,2024-05-01 16:40:00+00:00,2024-05-01 19:20:00+00:00,2,
10,2024-05-02 06:00:00+00:00,2024-05-02 08:40:00+00:00,2,
11,2024-05-02 08:40:00+00:00,2024-05-02 11:20:00+00:00,2,
12,2024-05-02 11:20:00+00:00,2024-05-02 14:00:00+00:00,2,
13,2024-05-02 14:00:00+00:00,2024-05-02 16:40:00+00:00,2,
14,2024-05-02 16:40:00+00:00,2024-05-02 19:20:00+00:00,2,
15,2024-05-03 06:00:00+00:00,2024-05-03 08:40:00+00:00,2,
16,2024-05-03 08:40:00+00:00,2024-05-03 11:20:00+00:00,2,
17,2024-05-03 11:20:00+00:00,2024-05-03 14:00:00+00:00,2,
18,2024-05-03 14:00:00+00:00,2024-05-03 16:40:00+00:00,2,
19,2024-05-03 16:40:00+00:00,2024-05-03 19:20:00+00:00,2,
20,2024-05-04 06:00:00+00:00,2024-05-04 08:40:00+00:00,2,
21,2024-05-04 08:40:00+00:00,2024-05-04 11:20:00+00:00,2,
22,2024-05-04 11:20:00+00:00,2024-05-04 14:00:00+00:00,2,
23,2024-05-04 14:00:00+00:00,2024-05-04 16:40:00+00:00,2,
24,2024-05-04 16:40:00+00:00,2024-05-04 19:20:00+00:00,2,
25,2024-05-05 06:00:00+00:00,2024-05-05 08:40:00+00:00,2,
26,2024-05-05 08:40:00+00:00,2024-05-05 11:20:00+00:00,2,
27,2024-05-05 11:20:00+00:00,2024-05-05 14:00:00+00:00,2,
28,2024-05-05 14:00:00+00:00,2024-05-05 16:40:00+00:00,2,
29,2024-05-05 16:40:00+00:00,2024-05-05 19:20:00+00:00,2,
30,2024-05-06 06:00:00+00:00,2024-05-06 08:40:00+00:00,2,
31,2024-05-06 08:40:00+00:00,2024-05-06 11:20:00+00:00,2,
32,2024-05-06 11:20:00+00:00,2024-05-06 14:00:00+00:00,2,
33,2024-05-06 14:00:00+00:00,2024-05-06 16:40:00+00:00,2,
34,2024-05-06 16:40:00+00:00,2024-05-06 19:20:00+00:00,2,
35,2024-05-07 06:00:00+00:00,2024-05-07 08:40:00+00:00,2,
36,2024-05-07 08:40:00+00:00,2024-05-07 11:20:00+00:00,2,
37,2024-05-07 11:20:00+00:00,2024-05-07 14:00:00+00:00,2,
38,2024-05-07 14:00:00+00:00,2024-05-07 16:40:00+00:00,2,
39,2024-05-07 16:40:00+00:00,2024-05-07 19:20:00+00:00,2,
40,2024-05-08 06:00:00+00:00,2024-05-08 08:40:00+00:00,2,
41,2024-05-08 08:40:00+00:00,2024-05-08 11:20:00+00:00,2,
42,2024-05-08 11:20:00+00:00,2024-05-08 14:00:00+00:00,2,
43,2024-05-08 14:00:00+00:00,2024-05-08 16:40:00+00:00,2,
44,2024-05-08 16:40:00+00:00,2024-05-08 19:20:00+00:00,2,
45,2024-05-09 06:00:00+00:00,2024-05-09 08:40:00+00:00,2,
46,2024-05-09 08:40:00+00:00,2024-05-09 11:20:00+00:00,2,
47,2024-05-09 11:20:00+00:00,2024-05-09 14:00:00+00:00,2,
48,2024-05-09 14:00:00+00:00,2024-05-09 16:40:00+00:00,2,
49,2024-05-09 16:40:00+00:00,2024-05-09 19:20:00+00:00,2,
50,2024-05-10 06:00:00+00:00,2024-05-10 08:40:00+00:00,2,
51,2024-05-10 08:40:00+00:00,2024-05-10 11:20:00+00:00,2,
52,2024-05-10 11:20:00+00:00,2024-05-10 14:00:00+00:00,2,
53,2024-05-10 14:00:00+00:00,2024-05-10 16:40:00+00:00,2,
54,2024-05-10 16:40:00+00:00,2024-05-10 19:20:00+00:00,2,
55,2024-05-11 06:00:00+00:00,2024-05-11 08:40:00+00:00,2,
